,Rank,Country,Name,Publisher,Category,Rating,Price,Rating_count,Date
256,7,Slovenia,Mensa Brain Test,Barnstorm Games,Education,0.0,1.99,0,2024-12-30
257,8,Slovenia,Toca Hair Salon 2,Toca Boca AB,Education,2.5,3.99,2,2024-12-30
258,9,Slovenia,Calculator ∞,Incpt.Mobis,Education,4.28,5.99,25,2024-12-30
259,10,Slovenia,The Human Body by Tinybop,Tinybop Inc.,Education,4.67,3.99,3,2024-12-30
260,11,Slovenia,Monkey Preschool Lunchbox,THUP Games,Education,0.0,1.99,0,2024-12-30
261,12,Slovenia,CE5 Contact,Sirius Technology Advanced Research,Education,0.0,9.99,0,2024-12-30
262,13,Slovenia,Little Builders,Fox and Sheep GmbH,Education,4.8,4.99,5,2024-12-30
263,14,Slovenia,Toca Hair Salon 3,Toca Boca AB,Education,0.0,5.99,0,2024-12-30
264,15,Slovenia,Universe in a Nutshell,in a nutshell - kurzgesagt GmbH,Education,5.0,2.99,5,2024-12-30
265,16,Slovenia,iMathematics™ Pro,Antonio Giarrusso,Education,5.0,2.99,1,2024-12-30
266,17,Slovenia,First ATC Test,Apperio Media,Education,0.0,59.99,0,2024-12-30
267,18,Slovenia,Spicker - Cheat like a Pro,Nicolo Stanciu,Education,2.0,1.99,1,2024-12-30
268,19,Slovenia,Math Magic,Anusen Inc,Education,0.0,0.99,0,2024-12-30
269,20,Slovenia,Crazy Gears,EDOKI ACADEMY,Education,5.0,2.99,2,2024-12-30
270,21,Slovenia,Typography Insight for iPhone,"BRDY Studios, LLC",Education,0.0,1.99,0,2024-12-30
271,22,Slovenia,Solar Walk 2: Solar System Sim,Vito Technology Inc.,Education,4.2,2.99,10,2024-12-30
272,23,Slovenia,Tozzle,nodeflexion.com,Education,0.0,3.99,0,2024-12-30
273,24,Slovenia,Abraham Hicks VortexAttraction,Marc Mollicone,Education,0.0,17.99,0,2024-12-30
274,25,Slovenia,Blaze & the Monster Machines,Nickelodeon,Education,0.0,3.99,0,2024-12-30
275,1,Slovenia,SkyView®,Terminal Eleven LLC,Education,5.0,2.99,8,2024-12-31
276,2,Slovenia,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,5.0,29.99,5,2024-12-31
277,3,Slovenia,Star Walk 2: Stars in the Sky,Vito Technology Inc.,Education,4.66,2.99,56,2024-12-31
278,4,Slovenia,Pocket Universe - Astronomy,John Kennedy,Education,5.0,2.99,1,2024-12-31
279,5,Slovenia,Solar Walk: Space Simulator 3D,Vito Technology Inc.,Education,4.74,5.99,23,2024-12-31
280,6,Slovenia,Architecture of Radio,Richard Vijgen,Education,0.0,2.99,0,2024-12-31
281,7,Slovenia,Mensa Brain Test,Barnstorm Games,Education,0.0,1.99,0,2024-12-31
282,8,Slovenia,Toca Hair Salon 2,Toca Boca AB,Education,2.5,3.99,2,2024-12-31
283,9,Slovenia,Calculator ∞,Incpt.Mobis,Education,4.28,5.99,25,2024-12-31
284,10,Slovenia,The Human Body by Tinybop,Tinybop Inc.,Education,4.67,3.99,3,2024-12-31
285,11,Slovenia,Monkey Preschool Lunchbox,THUP Games,Education,0.0,1.99,0,2024-12-31
286,12,Slovenia,Little Builders,Fox and Sheep GmbH,Education,4.8,4.99,5,2024-12-31
287,13,Slovenia,Toca Hair Salon 3,Toca Boca AB,Education,0.0,5.99,0,2024-12-31
288,14,Slovenia,Universe in a Nutshell,in a nutshell - kurzgesagt GmbH,Education,5.0,2.99,5,2024-12-31
289,15,Slovenia,CE5 Contact,Sirius Technology Advanced Research,Education,0.0,9.99,0,2024-12-31
290,16,Slovenia,iMathematics™ Pro,Antonio Giarrusso,Education,5.0,2.99,1,2024-12-31
291,17,Slovenia,First ATC Test,Apperio Media,Education,0.0,59.99,0,2024-12-31
292,18,Slovenia,Spicker - Cheat like a Pro,Nicolo Stanciu,Education,2.0,1.99,1,2024-12-31
293,19,Slovenia,Math Magic,Anusen Inc,Education,0.0,0.99,0,2024-12-31
294,20,Slovenia,Crazy Gears,EDOKI ACADEMY,Education,5.0,2.99,2,2024-12-31
295,21,Slovenia,Typography Insight for iPhone,"BRDY Studios, LLC",Education,0.0,1.99,0,2024-12-31
296,22,Slovenia,Solar Walk 2: Solar System Sim,Vito Technology Inc.,Education,4.2,2.99,10,2024-12-31
297,23,Slovenia,Tozzle,nodeflexion.com,Education,0.0,3.99,0,2024-12-31
298,24,Slovenia,Abraham Hicks VortexAttraction,Marc Mollicone,Education,0.0,17.99,0,2024-12-31
299,25,Slovenia,Math Ref,"Happy Maau Studios, LLC",Education,0.0,1.99,0,2024-12-31
300,1,South Africa,737 Voice - Aural Warnings,macremer,Entertainment,0.0,19.99,0,2024-12-30
301,2,South Africa,Vidi · Media Center,Plata o Plomo AB,Entertainment,4.5,99.99,2,2024-12-30
302,3,South Africa,Strange Planet Stickers,"KED, LLC",Entertainment,5.0,39.99,5,2024-12-30
303,4,South Africa,GSE SMART IPTV PRO,droidvision,Entertainment,4.4,59.99,5,2024-12-30
304,5,South Africa,Spirit Story Box,"Streamside Software, LLC",Entertainment,0.0,39.99,0,2024-12-30
305,6,South Africa,Countdown App,Ryan Boyling,Entertainment,2.75,19.99,127,2024-12-30
306,7,South Africa,X-Scooter,国强 张,Entertainment,0.0,99.99,0,2024-12-30
307,8,South Africa,Jackal Sounds Effects,Scott Dawson,Entertainment,1.0,99.99,4,2024-12-30
308,9,South Africa,Ombi,Jamie Rees,Entertainment,4.58,59.99,12,2024-12-30
309,10,South Africa,WoordeLyste,Pierre Marais,Entertainment,2.0,19.99,1,2024-12-30
310,11,South Africa,nPlayer,Newin Inc.,Entertainment,3.57,99.99,7,2024-12-30
311,12,South Africa,All IPTV Player,Sky Technology Services Pty Ltd,Entertainment,0.0,99.99,0,2024-12-30
312,13,South Africa,LSW Collector,Kevin Downard,Entertainment,0.0,99.99,0,2024-12-30
313,14,South Africa,VLC Streamer Pro,Hobbyist Software Limited,Entertainment,4.89,149.99,37,2024-12-30
314,15,South Africa,Scar Booth,Appdicted,Entertainment,4.17,39.99,6,2024-12-30
315,16,South Africa,JRemote,JRiver,Entertainment,0.0,249.99,0,2024-12-30
316,17,South Africa,Groic : Listen music togther,Sambhav Jain,Entertainment,0.0,19.99,0,2024-12-30
317,18,South Africa,Quartermaster,Sean Rogers,Entertainment,5.0,149.99,2,2024-12-30
318,19,South Africa,Happy Holidays! Box for Kids,wonderkind GmbH,Entertainment,0.0,12.99,0,2024-12-30
319,20,South Africa,Pocket God,Bolt Creative,Entertainment,5.0,19.99,1,2024-12-30
320,21,South Africa,Fish Fingers! 3D Interactive Aquarium,Useless Creations Pty Ltd,Entertainment,3.0,19.99,1,2024-12-30
321,22,South Africa,1500 Ringtones Unlimited - Download the best iPhone Ringtones,Mobgen Apps Inc,Entertainment,1.0,19.99,1,2024-12-30
322,23,South Africa,Laser Tape Measure,金萍 易,Entertainment,1.0,59.99,3,2024-12-30
323,24,South Africa,Shredder Chess (International),"Eiko Bleicher, Skizzix.com",Entertainment,5.0,79.99,1,2024-12-30
324,25,South Africa,Chess - tChess Pro (Int'l),Tom Kerrigan,Entertainment,4.2,149.99,10,2024-12-30
325,1,South Africa,Scar Booth,Appdicted,Entertainment,4.17,39.99,6,2024-12-31
326,2,South Africa,Little Hospital For Kids,Fox and Sheep GmbH,Entertainment,4.5,79.99,4,2024-12-31
327,3,South Africa,Radio - Receiver,appsolute GmbH,Entertainment,4.5,79.99,26,2024-12-31
328,4,South Africa,Black Light Vision,CobbySoft Media Inc.,Entertainment,1.0,99.99,1,2024-12-31
329,5,South Africa,Flashing Lights - Blue and Red,Georgi Zlatinov,Entertainment,0.0,19.99,0,2024-12-31
330,6,South Africa,Happy Dog - Music For Dogs,Aaron Rockett,Entertainment,0.0,19.99,0,2024-12-31
331,7,South Africa,Strobe Light - Disco Flash DJ,Roman Kirihetov,Entertainment,0.0,199.99,0,2024-12-31
332,8,South Africa,737 Voice - Aural Warnings,macremer,Entertainment,0.0,19.99,0,2024-12-31
333,9,South Africa,Vidi · Media Center,Plata o Plomo AB,Entertainment,4.5,99.99,2,2024-12-31
334,10,South Africa,Strange Planet Stickers,"KED, LLC",Entertainment,5.0,39.99,5,2024-12-31
335,11,South Africa,GSE SMART IPTV PRO,droidvision,Entertainment,4.4,59.99,5,2024-12-31
336,12,South Africa,Spirit Story Box,"Streamside Software, LLC",Entertainment,0.0,39.99,0,2024-12-31
337,13,South Africa,Countdown App,Ryan Boyling,Entertainment,2.75,19.99,127,2024-12-31
338,14,South Africa,X-Scooter,国强 张,Entertainment,0.0,99.99,0,2024-12-31
339,15,South Africa,Jackal Sounds Effects,Scott Dawson,Entertainment,1.0,99.99,4,2024-12-31
340,16,South Africa,Ombi,Jamie Rees,Entertainment,4.58,59.99,12,2024-12-31
341,17,South Africa,WoordeLyste,Pierre Marais,Entertainment,2.0,19.99,1,2024-12-31
342,18,South Africa,nPlayer,Newin Inc.,Entertainment,3.57,99.99,7,2024-12-31
343,19,South Africa,All IPTV Player,Sky Technology Services Pty Ltd,Entertainment,0.0,99.99,0,2024-12-31
344,20,South Africa,LSW Collector,Kevin Downard,Entertainment,0.0,99.99,0,2024-12-31
345,21,South Africa,Fish Fingers! 3D Interactive Aquarium,Useless Creations Pty Ltd,Entertainment,3.0,19.99,1,2024-12-31
346,22,South Africa,1500 Ringtones Unlimited - Download the best iPhone Ringtones,Mobgen Apps Inc,Entertainment,1.0,19.99,1,2024-12-31
347,23,South Africa,VLC Streamer Pro,Hobbyist Software Limited,Entertainment,4.89,149.99,37,2024-12-31
348,24,South Africa,Laser Tape Measure,金萍 易,Entertainment,1.0,59.99,3,2024-12-31
349,25,South Africa,Shredder Chess (International),"Eiko Bleicher, Skizzix.com",Entertainment,5.0,79.99,1,2024-12-31
350,1,South Africa,The K53 Learner's Test App,App Developer Studio Cc,Education,2.65,39.99,26,2024-12-30
351,2,South Africa,Star Walk 2: Stars in the Sky,Vito Technology Inc.,Education,4.68,59.99,373,2024-12-30
352,3,South Africa,SkyView®,Terminal Eleven LLC,Education,4.56,59.99,123,2024-12-30
353,4,South Africa,Video Touch - Vehicles,SoundTouch Interactive LTD,Education,5.0,59.99,1,2024-12-30
354,5,South Africa,StarMap 3D+ Plus: Star Gazing,Sanville Software,Education,4.66,59.99,29,2024-12-30
355,6,South Africa,Blaze & the Monster Machines,Nickelodeon,Education,4.33,79.99,3,2024-12-30
356,7,South Africa,Flat Earth Pro,Othman Alzahrani,Education,0.0,79.99,0,2024-12-30
357,8,South Africa,Alphabets Adventure Run,Angela Madavha,Education,5.0,0.0,2,2024-12-30
358,9,South Africa,Video Touch - Wild Animals,SoundTouch Interactive LTD,Education,3.0,59.99,1,2024-12-30
359,10,South Africa,Akili's Alphabet,Ubongo,Education,0.0,19.99,0,2024-12-30
360,11,South Africa,Electrical Engineering Pack,V PUGAZHENTHI,Education,4.5,99.99,2,2024-12-30
361,12,South Africa,LEGO® DUPLO® DOCTOR,StoryToys Limited,Education,5.0,99.99,1,2024-12-30
362,13,South Africa,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,4.29,499.99,14,2024-12-30
363,14,South Africa,Seabook+,Ozgur GUNES,Education,0.0,149.99,0,2024-12-30
364,15,South Africa,72 Names of God,The Kabbalah Centre International,Education,5.0,99.99,5,2024-12-30
365,16,South Africa,Potty Toilet Training,Francois Duchemin,Education,4.33,19.99,3,2024-12-30
366,17,South Africa,SpaceStationAR,"Toriningen Co.,Ltd.",Education,4.5,59.99,2,2024-12-30
367,18,South Africa,CFE Exam Prep,Roxana Scurtu,Education,5.0,119.99,1,2024-12-30
368,19,South Africa,Chimp Fu Syllables,Nessy Learning Limited,Education,4.0,59.99,1,2024-12-30
369,20,South Africa,ACS MyATLS,MyATLS,Education,0.0,199.99,0,2024-12-30
370,21,South Africa,PANTHEON - Official,D'Uva Workshop s.r.l.,Education,0.0,39.99,0,2024-12-30
371,22,South Africa,CE5 Contact,Sirius Technology Advanced Research,Education,0.0,199.99,0,2024-12-30
372,23,South Africa,"Astronomy Apps: Space Exploration, Guide to the Night Sky, Stargazing AR",Vito Technology Inc.,Education,0.0,4.99,0,2024-12-30
373,24,South Africa,Laws of Power: 48 Life Quotes,Chris Wakefield,Education,0.0,39.99,0,2024-12-30
374,25,South Africa,PRINCE2 Foundation Exam,Adnan Sheikh,Education,0.0,99.99,0,2024-12-30
375,1,South Africa,SkyView®,Terminal Eleven LLC,Education,4.56,59.99,123,2024-12-31
376,2,South Africa,StarMap 3D+ Plus: Star Gazing,Sanville Software,Education,4.66,59.99,29,2024-12-31
377,3,South Africa,Star Walk 2: Stars in the Sky,Vito Technology Inc.,Education,4.68,59.99,373,2024-12-31
378,4,South Africa,Video Touch - Vehicles,SoundTouch Interactive LTD,Education,5.0,59.99,1,2024-12-31
379,5,South Africa,Teach Your Monster to Read,Teach Your Monster,Education,4.81,199.99,37,2024-12-31
380,6,South Africa,Toca Hair Salon 2,Toca Boca AB,Education,4.1,79.99,10,2024-12-31
381,7,South Africa,Starlight® - Explore the Stars,"ION6, LLC",Education,4.85,59.99,27,2024-12-31
382,8,South Africa,STEARsoft Attendance Register,STEARsoft,Education,4.0,19.99,1,2024-12-31
383,9,South Africa,"Human World for Kids, full app",CLEVERBIT LTD,Education,5.0,79.99,2,2024-12-31
384,10,South Africa,The K53 Learner's Test App,App Developer Studio Cc,Education,2.65,39.99,26,2024-12-31
385,11,South Africa,Blaze & the Monster Machines,Nickelodeon,Education,4.33,79.99,3,2024-12-31
386,12,South Africa,Flat Earth Pro,Othman Alzahrani,Education,0.0,79.99,0,2024-12-31
387,13,South Africa,Video Touch - Wild Animals,SoundTouch Interactive LTD,Education,3.0,59.99,1,2024-12-31
388,14,South Africa,Akili's Alphabet,Ubongo,Education,0.0,19.99,0,2024-12-31
389,15,South Africa,Electrical Engineering Pack,V PUGAZHENTHI,Education,4.5,99.99,2,2024-12-31
390,16,South Africa,LEGO® DUPLO® DOCTOR,StoryToys Limited,Education,5.0,99.99,1,2024-12-31
391,17,South Africa,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,4.29,499.99,14,2024-12-31
392,18,South Africa,72 Names of God,The Kabbalah Centre International,Education,5.0,99.99,5,2024-12-31
393,19,South Africa,Seabook+,Ozgur GUNES,Education,0.0,149.99,0,2024-12-31
394,20,South Africa,Potty Toilet Training,Francois Duchemin,Education,4.33,19.99,3,2024-12-31
395,21,South Africa,SpaceStationAR,"Toriningen Co.,Ltd.",Education,4.5,59.99,2,2024-12-31
396,22,South Africa,CFE Exam Prep,Roxana Scurtu,Education,5.0,119.99,1,2024-12-31
397,23,South Africa,Chimp Fu Syllables,Nessy Learning Limited,Education,4.0,59.99,1,2024-12-31
398,24,South Africa,ACS MyATLS,MyATLS,Education,0.0,199.99,0,2024-12-31
399,25,South Africa,CE5 Contact,Sirius Technology Advanced Research,Education,0.0,199.99,0,2024-12-31
400,1,Spain,GSE SMART IPTV PRO,droidvision,Entertainment,3.82,2.99,362,2024-12-30
401,2,Spain,PewPewPew - Fingergun,承远 李,Entertainment,0.0,0.99,0,2024-12-30
402,3,Spain,Nos Vamos De Encierro,Saul Garcia Calvo,Entertainment,4.5,2.99,12,2024-12-30
403,4,Spain,Magic Spider - My Pet Boris,Ian Pidgeon,Entertainment,5.0,2.99,8,2024-12-30
404,5,Spain,SmartRace for Carrera Digital,Marc Bonsels,Entertainment,4.69,11.99,13,2024-12-30
405,6,Spain,AVPlayer,EPLAYWORKS,Entertainment,3.65,2.99,23,2024-12-30
406,7,Spain,La Hora De Tu Muerte,Ryan Boyling,Entertainment,2.8,0.99,597,2024-12-30
407,8,Spain,Gatito - Aventuras - 4+,Squeakosaurus ug & co. kg,Entertainment,4.57,6.99,14,2024-12-30
408,9,Spain,Ombi,Jamie Rees,Entertainment,4.65,2.99,17,2024-12-30
409,10,Spain,TimeLine - Travel back in time,Patrick Kunvatanagarn,Entertainment,4.9,39.99,10,2024-12-30
410,11,Spain,Strange Planet Stickers,"KED, LLC",Entertainment,5.0,1.99,2,2024-12-30
411,12,Spain,LaCuerda [PRO],NARROI WEBS SC,Entertainment,1.82,2.99,11,2024-12-30
412,13,Spain,Universe Splitter,Aerfish LLC,Entertainment,4.7,1.99,10,2024-12-30
413,14,Spain,Mahjong Helper & Calculator,Michael Starling,Entertainment,0.0,0.99,0,2024-12-30
414,15,Spain,Cleverbot,Icogno Ltd,Entertainment,3.36,0.99,14,2024-12-30
415,16,Spain,Gatito- mi mascota favorita 3+,Squeakosaurus ug & co. kg,Entertainment,3.95,6.99,99,2024-12-30
416,17,Spain,MovieBuddy Pro: Mis películas,"Kimico, Ltd.",Entertainment,4.76,5.99,80,2024-12-30
417,18,Spain,VRPlayer Pro : 2D 3D 360°Video,LEE DONG WON,Entertainment,3.33,1.99,3,2024-12-30
418,19,Spain,My PlayHome:Mi Casa de Juguete,PlayHome Software Ltd,Entertainment,4.53,3.99,19,2024-12-30
419,20,Spain,PaintMyMinis,Marius Herzog,Entertainment,4.75,3.99,8,2024-12-30
420,21,Spain,R-Digit,Benjamin Vianney,Entertainment,4.0,34.99,2,2024-12-30
421,22,Spain,Vidi · Media Center,Plata o Plomo AB,Entertainment,5.0,5.99,2,2024-12-30
422,23,Spain,SoloPrimitiva,Eduardo Blasco,Entertainment,5.0,5.99,3,2024-12-30
423,24,Spain,Spirit Contact Talker ITC,Jose Martin,Entertainment,5.0,3.99,7,2024-12-30
424,25,Spain,Aimoji - AI Emojis,Louis Auguste Bacot,Entertainment,0.0,3.99,0,2024-12-30
425,1,Spain,GSE SMART IPTV PRO,droidvision,Entertainment,3.82,2.99,362,2024-12-31
426,2,Spain,La Hora De Tu Muerte,Ryan Boyling,Entertainment,2.8,0.99,597,2024-12-31
427,3,Spain,iComics,XD Digital Pty Ltd,Entertainment,4.69,0.99,239,2024-12-31
428,4,Spain,ARGun2018,"ShenZhen Lenze Technology Co,.Ltd.",Entertainment,0.0,0.99,0,2024-12-31
429,5,Spain,LaCuerda [PRO],NARROI WEBS SC,Entertainment,1.82,2.99,11,2024-12-31
430,6,Spain,Universe Splitter,Aerfish LLC,Entertainment,4.7,1.99,10,2024-12-31
431,7,Spain,Digital Force Bag,Craig Squires,Entertainment,3.0,49.99,6,2024-12-31
432,8,Spain,Akinator VIP,Elokence,Entertainment,4.38,3.99,72,2024-12-31
433,9,Spain,YACReader - Lector de cómics,Luis Ángel San Martín,Entertainment,4.81,5.99,739,2024-12-31
434,10,Spain,Chimenea ©,"KISSAPP, S.L.",Entertainment,4.0,0.99,14,2024-12-31
435,11,Spain,iForce,Grigor Rostami,Entertainment,4.75,2.99,4,2024-12-31
436,12,Spain,iTHUMP/Toxic+,Ian Pidgeon,Entertainment,5.0,69.99,2,2024-12-31
437,13,Spain,OutRacer,Ivan Cerra de Castro,Entertainment,4.8,1.99,10,2024-12-31
438,14,Spain,PewPewPew - Fingergun,承远 李,Entertainment,0.0,0.99,0,2024-12-31
439,15,Spain,Nos Vamos De Encierro,Saul Garcia Calvo,Entertainment,4.5,2.99,12,2024-12-31
440,16,Spain,Magic Spider - My Pet Boris,Ian Pidgeon,Entertainment,5.0,2.99,8,2024-12-31
441,17,Spain,SmartRace for Carrera Digital,Marc Bonsels,Entertainment,4.69,11.99,13,2024-12-31
442,18,Spain,AVPlayer,EPLAYWORKS,Entertainment,3.65,2.99,23,2024-12-31
443,19,Spain,Gatito - Aventuras - 4+,Squeakosaurus ug & co. kg,Entertainment,4.57,6.99,14,2024-12-31
444,20,Spain,Ombi,Jamie Rees,Entertainment,4.65,2.99,17,2024-12-31
445,21,Spain,TimeLine - Travel back in time,Patrick Kunvatanagarn,Entertainment,4.9,39.99,10,2024-12-31
446,22,Spain,Strange Planet Stickers,"KED, LLC",Entertainment,5.0,1.99,2,2024-12-31
447,23,Spain,Mahjong Helper & Calculator,Michael Starling,Entertainment,0.0,0.99,0,2024-12-31
448,24,Spain,Cleverbot,Icogno Ltd,Entertainment,3.36,0.99,14,2024-12-31
449,25,Spain,Gatito- mi mascota favorita 3+,Squeakosaurus ug & co. kg,Entertainment,3.95,6.99,99,2024-12-31
450,1,Spain,Accessible Math Match,Jonatan Chacon Barbero,Education,5.0,0.99,5,2024-12-30
451,2,Spain,SkyView®,Terminal Eleven LLC,Education,4.57,2.99,116,2024-12-30
452,3,Spain,PANTHEON - Official,D'Uva Workshop s.r.l.,Education,1.0,1.99,1,2024-12-30
453,4,Spain,Star Walk 2: Mapa de estrellas,Vito Technology Inc.,Education,4.69,2.99,2171,2024-12-30
454,5,Spain,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,3.62,29.99,86,2024-12-30
455,6,Spain,Ràcord Girona Bombers Gene,Racord Girona SL,Education,4.18,0.99,44,2024-12-30
456,7,Spain,Official DVSA Theory Test Kit,TSO (The Stationery Office),Education,5.0,5.99,4,2024-12-30
457,8,Spain,AB Math - Juegos para niños,Nicolas Lehovetzki,Education,4.53,2.99,109,2024-12-30
458,9,Spain,Stargate ESP Trainer,Russell Targ,Education,0.0,0.99,0,2024-12-30
459,10,Spain,Wagotabi: Aprende japonés,WAGOTABI LIMITED,Education,4.89,4.99,9,2024-12-30
460,11,Spain,DELE A2 Spanish,helder vega,Education,5.0,6.99,1,2024-12-30
461,12,Spain,Star Rover - Stargazing Guide,寒飞 易,Education,4.62,1.99,21,2024-12-30
462,13,Spain,Hit the Button Maths,Topmarks Online Ltd,Education,4.5,3.99,2,2024-12-30
463,14,Spain,Driving Theory Test 4 in 1 Kit,Driving Test Success Limited,Education,4.78,5.99,78,2024-12-30
464,15,Spain,Teach Your Monster to Read,Teach Your Monster,Education,4.77,9.99,95,2024-12-30
465,16,Spain,Talking ABC...,HEY CLAY,Education,5.0,2.99,1,2024-12-30
466,17,Spain,Cosmic-Watch,Celestial Dynamics AG,Education,4.71,5.99,17,2024-12-30
467,18,Spain,AnatoPato - Practica imágnenes,Guillermo Nimubona Castrillo,Education,0.0,19.99,0,2024-12-30
468,19,Spain,DVSA Hazard Perception,TSO (The Stationery Office),Education,0.0,2.99,0,2024-12-30
469,20,Spain,The Official DVSA Highway Code,TSO (The Stationery Office),Education,0.0,3.99,0,2024-12-30
470,21,Spain,Learn MongoDB Offline [PRO],Muhammad Mubeen,Education,0.0,1.99,0,2024-12-30
471,22,Spain,世界国土クイズ,Masahiro Tomosada,Education,0.0,1.99,0,2024-12-30
472,23,Spain,Тест на загальні здібності,Igor Dyrda,Education,0.0,9.99,0,2024-12-30
473,24,Spain,Selenium Testing Course,Buydeepdiscount.com LLC,Education,0.0,1.99,0,2024-12-30
474,25,Spain,iDoceo - cuaderno del profesor,iDoceo Studios Ltd.,Education,4.73,19.99,26307,2024-12-30
475,1,Spain,Accessible Math Match,Jonatan Chacon Barbero,Education,5.0,0.99,5,2024-12-31
476,2,Spain,CE5 Contact,Sirius Technology Advanced Research,Education,0.0,9.99,0,2024-12-31
477,3,Spain,PANTHEON - Official,D'Uva Workshop s.r.l.,Education,1.0,1.99,1,2024-12-31
478,4,Spain,AnatoPato - Practica imágnenes,Guillermo Nimubona Castrillo,Education,0.0,19.99,0,2024-12-31
479,5,Spain,Los verbos ingleses,NORMAND MARTIN,Education,0.0,0.99,0,2024-12-31
480,6,Spain,Verbos irregulares inglés Pro,ENGLISH IN GAMES,Education,0.0,2.99,0,2024-12-31
481,7,Spain,SkyView®,Terminal Eleven LLC,Education,4.57,2.99,116,2024-12-31
482,8,Spain,Numberblocks: Escondidas,Blue-Zoo,Education,1.0,2.99,2,2024-12-31
483,9,Spain,Solar Walk: Sistema planetario,Vito Technology Inc.,Education,4.65,5.99,837,2024-12-31
484,10,Spain,Spicker - Cheat like a Pro,Nicolo Stanciu,Education,3.25,1.99,16,2024-12-31
485,11,Spain,Atlas mundial MxGeo Pro,Hans-Peter Bahn,Education,4.41,3.99,22,2024-12-31
486,12,Spain,La magia de las palabras,Pierre Abel,Education,3.25,5.99,4,2024-12-31
487,13,Spain,Rey de las MatemáticasJr(Full),Oddrobo Software AB,Education,4.0,3.99,4,2024-12-31
488,14,Spain,CloudSpotter – See the Sky with New Eyes and Discover the Fantastic World of Clouds,Cloud Appreciation Ltd,Education,5.0,2.99,2,2024-12-31
489,15,Spain,Arduino Programming Pro,ALG Software Lab,Education,0.0,5.99,0,2024-12-31
490,16,Spain,Aptitude Test Trainer,Seliant ApS,Education,5.0,6.99,1,2024-12-31
491,17,Spain,Aprende danés - EuroTalk,EuroTalk,Education,0.0,8.99,0,2024-12-31
492,18,Spain,Tinybop Curiosity Kit '18,Tinybop Inc.,Education,0.0,0.0,0,2024-12-31
493,19,Spain,30 Libros de Filosofía,俊 姜,Education,0.0,1.99,0,2024-12-31
494,20,Spain,3000 Core English Vocabulary,Doan Dat,Education,4.0,5.99,1,2024-12-31
495,21,Spain,Counter Man Pro,Binary Arm (Pty) Ltd,Education,0.0,0.99,0,2024-12-31
496,22,Spain,Star Walk 2: Mapa de estrellas,Vito Technology Inc.,Education,4.69,2.99,2171,2024-12-31
497,23,Spain,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,3.62,29.99,86,2024-12-31
498,24,Spain,Ràcord Girona Bombers Gene,Racord Girona SL,Education,4.18,0.99,44,2024-12-31
499,25,Spain,Official DVSA Theory Test Kit,TSO (The Stationery Office),Education,5.0,5.99,4,2024-12-31
500,1,Sri Lanka,Groic : Listen music togther,Sambhav Jain,Entertainment,3.4,0.99,5,2024-12-30
501,2,Sri Lanka,Countdown App,Ryan Boyling,Entertainment,3.56,0.99,59,2024-12-30
502,3,Sri Lanka,nPlayer Plus,Newin Inc.,Entertainment,4.5,8.99,6,2024-12-30
503,4,Sri Lanka,AVPlayer,EPLAYWORKS,Entertainment,4.33,2.99,3,2024-12-30
504,5,Sri Lanka,1500 Ringtones Unlimited - Download the best iPhone Ringtones,Mobgen Apps Inc,Entertainment,5.0,0.99,1,2024-12-30
505,6,Sri Lanka,Pocket God,Bolt Creative,Entertainment,5.0,0.99,1,2024-12-30
506,7,Sri Lanka,Akinator VIP,Elokence,Entertainment,5.0,3.99,1,2024-12-30
507,8,Sri Lanka,VLC Streamer Pro,Hobbyist Software Limited,Entertainment,5.0,7.99,4,2024-12-30
508,9,Sri Lanka,Fish Fingers! 3D Interactive Aquarium,Useless Creations Pty Ltd,Entertainment,0.0,0.99,0,2024-12-30
509,10,Sri Lanka,nPlayer,Newin Inc.,Entertainment,4.5,4.99,14,2024-12-30
510,11,Sri Lanka,737 Flight Simulator,Justyna Zablocka,Entertainment,0.0,1.99,0,2024-12-30
511,12,Sri Lanka,OPlayer - video player,"Suzhou Totoro Network Technology Co., Ltd.",Entertainment,4.4,2.99,5,2024-12-30
512,13,Sri Lanka,Blower,Qneo,Entertainment,4.5,1.99,2,2024-12-30
513,14,Sri Lanka,GoodPlayer,"Wuhan TrustComputing IT Co., Ltd.",Entertainment,4.0,2.99,1,2024-12-30
514,15,Sri Lanka,VRPlayer Pro : 2D 3D 360°Video,LEE DONG WON,Entertainment,0.0,1.99,0,2024-12-30
515,16,Sri Lanka,Youtify + for Spotify Premium,"KISSAPP, S.L.",Entertainment,5.0,1.99,2,2024-12-30
516,17,Sri Lanka,VLC Remote Pro!,Hobbyist Software Limited,Entertainment,5.0,19.99,2,2024-12-30
517,18,Sri Lanka,Alien10,Saddiq Rahim,Entertainment,0.0,1.99,0,2024-12-30
518,19,Sri Lanka,Animation Creator,miSoft,Entertainment,5.0,1.99,1,2024-12-30
519,20,Sri Lanka,KMPlayer+ Divx Codec,"PANDORATV Co.,Ltd",Entertainment,0.0,3.99,0,2024-12-30
520,21,Sri Lanka,Little Kitten My Pet Kitty Cat,Squeakosaurus ug & co. kg,Entertainment,0.0,5.99,0,2024-12-30
